id,original,base_time,base,small_time,small,medium_time,medium,large_time,large
821,그런데 이중모음이라는 게 있어요.,1.597007036,그런데 이 중 모음이라는 게 있어요.,4.971529245,그런데 이중 모음이라는 게 있어요,15.06287241,그런데 이중 모음이라는 게 있어요.,27.76512718,그런데 이중모음이라는 게 있어요.
822,자/ 이중 두 가지가 있다는 뜻이죠 그래서 시작할 때랑 끝날 때가 발음이 다른 겁니다. 바.,2.035002708,2중 2가지가 있다던 뜻이죠. 그래서 시작할 때랑 끝날 때가 바름이 다른 겁니다.,5.717108488,2중 2가지가 있다는 뜻이죠. 그래서 시작할 때랑 끝날 때가 발음이 다른 겁니다.,16.9000237,자 이 중 두 가지가 있다는 뜻이죠. 그래서 시작할 때랑 끝날 때가 발음이 다른 겁니다.,30.95930457,이 중 두 가지가 있다는 뜻이죠. 그래서 시작할 때랑 끝날 때가 발음이 다른 겁니다
823,바꾸어 표현하면 시작할 때 입 모양과 혀 위치가 끝날 때는 또 달라졌다는 얘기죠 그래서 시작과 끝나는 소리가 달라요. 자/ 예를 들면.,2.419281244,바꿔 표현하면 시작할 때 임모양과 효 위치가 끝날 때는 또 달라졌다는 일이죠. 시작과 끝난 소리가 달라요. 예를 들면.,6.771785975,바꾸어 표현하면 시작할 때 입모양과 혀 위치가 끝날 때는 또 달라졌다는 일이어서 시작과 끝나는 소리가 달라요. 예를 들면,19.54309011,바꾸어 표현하면 시작할 때 입모양과 혀 위치가 끝날 때는 또 달라졌다는 거죠. 시작과 끝나는 소리가 달라요. 예를 들면,35.51397395,바꾸어 표현하면 시작할 때 입 모양과 혀 위치가 끝날 때는 또 달라졌다는 얘기죠 시작과 끝나는 소리가 달라요 예를 들면
824,이 모음을 발음을 해 보시면 이.,1.581006289,이 몸을 바르고 해보시면,5.043631315,이 모음을 발음을 해보시면,14.8833282,이 모음을 발음해보시면,26.97830296,이 모음을 발음해 보시면
825,야 하면.,1.506999493,이야... 하면?,4.440088272,이야 하면,13.78282976,야~~ 하면,25.58992481,야 하면
826,이 발음을 시작하면이야 하고 아만 남아요 시작.,1.712631702,이 발음이 시작하면 이야기하고 안 만나면 시작합니다.,5.038302898,이 발음을 시작하면 이야아하고 아마 남아요,45.80170679,이 발음을 시작하면 이ㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏ,28.00519753,이 발음을 시작하면 야하고 아만 남아요
827,할 때는 이 비슷한. 뭐 그렇지만 명확하게 이 아는 아니거든요 이 아는 아니지만 무언가 이 비슷한 발음으로 시작하더니 끝날 때는 아로 끝나더란 말이죠. 그래서 이중이라는 말이 붙어 있는 거예요. 아하 이중모음. 근데 단모음 두 개는 아니란 말이에요. 이 아는 아닌데 이 비슷한 그 어떠한 소리가 있더란 말이죠. 그걸 뭐라고 하냐면 반모음이라고 합니다. 칠.,4.111008883,"시작할 때는 이 비슷한 것 같지만 명확하게 이 아는 아니거든요. 이 아는 아니지만 무언가 이 비슷한 바름으로 시작하더니 끝날 때는 아로 끝나더라 말이죠. 그래서 이 중이라는 말이 붙어 있는 거예요. 아, 이 중 몸. 근데 단몸 두 개는 아니란 말이에요? 이 아는 아닌데 이 비슷한 그 어떤 소리가 있더라 말이죠. 그걸 뭐라고 하냐면 반 몸이라고 합니다.",10.36006737,그렇지만 명확하게 이 아는 아니거든요. 이 아는 아니지만 무언가 이 비슷한 마음으로 시작하더니 끝날 때는 아로 끝나더라고요. 그래서 이중이라는 말이 붙어있는 거예요. 아하 이중몸. 그런데 단 몸 두 개는 아니란 말이에요. 이 아는 아닌데 이 비슷한 어떤 소리가 있더라고요. 그걸 뭐라고 하냐면 반 몸이라고 합니다.,28.18689752,이 아는 아니지만 무언가 이 비슷한 발음으로 시작하더니 끝날 때는 아로 끝나더란 말이죠. 그래서 이중이라는 말이 붙어 있는 거예요. 아하 이중 모음. 근데 반모음 두개는 아니란 말이에요. 이 아는 아닌데 이 비슷한 그 어떤 소리가 있더란 말이죠. 그걸 뭐라고 하냐면 반모음이라고 합니다.,56.60502243,"시작할 때는 이 비슷한, 그렇지만 명확하게 이, 아는 아니거든요 이, 아는 아니지만 무언가 이 비슷한 발음으로 시작하더니 끝날 때는 아로 끝나더라 말이죠 그래서 이중이라는 말이 붙어 있는 거예요 아하 이중 모음 근데 반모음 두 개는 아니란 말이에요 이, 아는 아닌데 이 비슷한 그 어떤 소리가 있다란 말이죠 그걸 뭐라고 하냐면 반모음이라고 합니다"
828,국어에서 우리말에서 반모음은 두 종류가 있어요.,1.790008307,두 거에서 우린 말에서 반모음은 두 종류가 있어요.,5.442061186,"두거에서, 우리말에서 반모음은 두 종류가 있어요.",45.57851839,한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국에서 한국,29.62227726,"국어에서, 우리말에서 반모음은 두 종류가 있어요"
829,우리말에서 반모음은 두 종류가 있어요. 여기에 발음 기호로는 이렇게 적어요.,2.021525383,우리 말에서 밥먹은 두 종류가 있어요. 여기 바름 끼우로는 이렇게 적어요.,5.913613319,우리말에서 밥 모음은 두 종류가 있어요. 여기 바름 끼우러는 이렇게 적어요.,16.88310575,우리말에서 반모음은 두 종류가 있어요. 여기 발음 끼우로는 이렇게 적어요,32.58475971,우리말에서 반모음은 두 종류가 있어요. 여기 발음기어로는 이렇게 적어요.
830,이해됐죠 그래서 이+ 계열이라고 하고 이거는 뭐 오.,1.689544439,이걸로 이 기열이라고 하고 이거는 뭐,4.819001436,이의 계열이라고 하고 이거는 뭐,16.66194487,이해됐죠? 이건 2계열이라고 하고 이건 뭐 5계열이라고 하고,29.56593037,이해됐죠? 이건 2계열이라고 하고 이거는 5계열이라고 하고
831,이+ 계열이라고 하는데 보세요 여기는 왜 두개로 썼죠 아/ 이거 우리 한글 모.,1.969056606,5개월이라고 하는데 보세요. 여기 때문에 2개를 썼죠? 아 이거 우리 한글 모으세요.,5.94519186,오개열이라고 하는데 보세요. 여기도 왜 두 개를 썼죠? 아 이거 우리 한글 못 읽고,17.15411973,5개월이라고 하는데 보세요. 여기는 왜 두 개를 썼죠? 아 이거 우리 한글 모델,31.6696291,5계열이라고 하는데 보세요 여기는 왜 두 개를 썼죠? 아 이거 우리 한글 모음집
832,모습으로 표현해 놓은 거예요 이해하기 좋게 하려고. 이 비슷한 반모음이에요. 그래서 지금 이 위에다가 반달처럼 그림을 그려 놓았죠.,2.242010117,모습으로 표현하는 것에 이해하기 좋게 하려고 이 비슷한 마음이에요. 그래서 지금 이 위에다가 반달처럼 그림을 그려놓았죠.,6.461020708,모습으로 표현해놓은 거 이해하기 좋게 하려고 이 비슷한 안무음이에요. 그래서 지금 이 위에 반달처럼 그림을 그려놓았죠.,19.06770039,모습으로 표현해 놓은 거 이해하기 좋게 하려고 이 비슷한 만무음이에요 그래서 지금 이 위에다가 반달처럼 그림을 그려 놓았죠,34.49995184,모습으로 표현해 놓은 거 이해하기 좋게 하려고 이 비슷한 반모음이에요 그래서 지금 이 위에다가 반달처럼 그림을 그려 놓았죠
833,보이세요 이 위에다 반달처럼 그림을 그려 놓았고요 여기에는 오나 우 위에 반달처럼 그림을 그려 놓은 거예요. 그래서 이 더블유 계열의 반모음은 이렇게 이해를 하시면 될 것 같아요.,2.647933245,보이세요? 이 위에 나 반달처럼 그림을 그려 놓았고요. 여기는 오나 우 위에 반달처럼 그림을 그려 놓은 거예요. 그래서 이 W 계열의 반 몸은 이렇게 이해하시면 될 것 같아요.,7.558013916,보이세요? 2위에다 반달처럼 그림을 그려놓았고요. 여기는 5나 5위에 반달처럼 그림을 그려 놓은 거예요. 그래서 이 W 계열의 반모음은 이렇게 이해하시면 될 것 같아요.,20.92564845,보이세요? 이 위에다 반달처럼 그림을 그려놓았고요. 여기는 오나 우 위에 반달처럼 그림을 그려놓은 거예요. 그래서 이 W계열의 반몸은 이렇게 이해하시면 될 것 같아요.,38.9240067,보이세요 이 위에다 반달처럼 그림을 그려 놓았구요 여기는 오나 우 위에 반달처럼 그림을 그려 놓은 거에요 그래서 이 w계열의 반모음은 이렇게 이해하시면 될 것 같아요
834,오 아라고 하지는 않는데 오 비슷한 그 발음으로 시작해서 아로 끝나요. 이+ 이중모음 앞에 붙어 있는 반모음이 바로 이 더블유 계열인 거예요.,2.49486208,"오, 아, 라고 하지 않는데 오 비슷한 그 바름을 시작해서 아로 끝나요. 이 이 중몸 앞에 붙어 있는 단 모음이 바로 이 더블 개열인 거예요.",6.962116003,우아 라고 하지 않는데 우 비슷한 그 발음으로 시작해서 아로 끝나요. 이 이준 몸 앞에 붙어있는 반 모음이 바로 이 w 계열인 거예요.,20.31388402,오오아 라고 하진 않는데 오 비슷한 그 발음으로 시작해서 아로 끝나요 이 이중 모음 앞에 붙어 있는 반 모음이 바로 이 W 계열인 거예요,36.34998488,오아라고 하진 않는데 오 비슷한 그 발음으로 시작해서 아로 끝나요 이 이중모음 앞에 붙어 있는 다음 모음이 바로 이 W 계열인 거예요
835,자/ 근데 이거는 간단하게 설명하고 넘어가요. 왜요 오늘 공부할 내용에서 가장 중요한 건 이+ 부분이어서요.,2.168997526,그런데 이걸 간단하게 설명하고 넘어가요. 왜요? 오늘 공부할래용에서 가장 중요한 건 이 부분이였어요.,6.139564037,자 근데 이거는 간단하게 설명하고 넘어가요. 왜요? 오늘 공부할 내용에서 가장 중요한 건 이 부분이어서요.,17.35142922,자 근데 이거는 간단하게 설명하고 넘어가요. 왜요? 오늘 공부할 내용에서 가장 중요한 건 이 부분이어서요.,33.00505209,자 근데 이걸 간단하게 설명하고 넘어가요. 왜요? 오늘 공부할 내용에서 가장 중요한 건 이 부분이예요.
836,이 계열의 반모음을 지금 설명하려고 하는 겁니다. 오늘.,1.781056404,이 계열의 반모음을 설명하려고 하는 겁니다. 오늘,5.069031,이 계열의 반모음을 설명하려고 하는 겁니다.,15.7551384,이 계열의 반모음을 지금 설명하려고 하는 겁니다. 오늘,28.97964168,2개월의 반모음을 지금 설명하려고 하는 겁니다.
837,자/ 이런 반모음이 있습니다. 이.,1.54376626,이런 반모음이 있습니다.,4.640028954,이런 반모음이 있습니다,14.59709191,자 이런 반무엄이 있습니다,27.41121817,자 이런 반모음이 있습니다
838,반모음이 단모음과.,1.540878296,단 모음과?,4.899049759,"단무 미, 단무 무와",14.61611128,단 모음이 단 모음과,27.36619854,단 모음과 반복합니다.
839,이제 이해하셨어요 그래서 이것으로 시작해서 아로 끝나면 야가 되는 거고요.,1.934007168,이제 이해하셨어요? 그래서 이것으로 시작해서 알아 끝나면 이야아가 되는 거고요.,5.806634426,이제 이해하셨어요? 그래서 이것으로 시작해서 r오 끝나면 n-ya가 되는 거고요.,16.66259551,이제 이해하셨어요? 그래서 이것으로 시작해서 아로 끝나면 니아가 되는 거구요,30.73349452,이제 이해하셨어요? 이것으로 시작해서 아로 끝나면 야가 되는 거고요.
841,이로 시작해서 오로 끝나면 요가 되는 거고요 이로 시작해 (서로)/(서으로) 끝나면 유가 되는 겁니다.,2.139003515,1호 시작해서 5로 끝나면 2호가 되는 거고요 1호 시작해서 5로 끝나면 2호가 되는 겁니다,6.0780375,1호 시작해서 5로 끝나면 2호가 되는거구요 1호 시작해서 5로 끝나면 2호가 되는 겁니다,17.88708067,2로 시작해서 5로 끝나면 2호가 되는 거고요. 2로 시작해서 5로 끝나면 2호가 되는 겁니다.,33.19594407,2로 시작해서 5로 끝나면 이 요가 되는 거고요 2로 시작해서 5로 끝나면 이 유가 되는 겁니다
